NAME,ID,TITLE
Ara Riz,https://www facebook com/profile php?id=100011411802309&fref=ufi&rc=p,stop using the word honour a man killed his niece because he was an insecure looser thats it
Ara Riz,https://www facebook com/profile php?id=100011411802309&fref=ufi&rc=p,this month should have been a source of relief worldwide unfortunately now people are scared of it muslim ummah has ruined islams image
Arafat Hossain Rasal,https://www facebook com/arafathossain rasal?fref=ufi&rc=p,we are very sad
Araib Sultan,https://www.facebook.com/araib.sultan?fref=ufi&rc=p,aitzaz is a hero govt must give their family the protocols of a shaheeds family
Araz Muhammad,https://www.facebook.com/araz.muhammad2?fref=ufi&rc=p,yar kya ye pakistan ka map he to kashmir kaha he
Arbab Sajjad Khan,https://www.facebook.com/arbab.sajjad.144?fref=ufi&rc=p,they are pouring in in hundreds which is quite dangerousof coursecpec has dividends but also minuseshistory is full of instances when areas were over taken in such ways
Arbab Sajjad Khan,https://www.facebook.com/arbab.sajjad.144?fref=ufi&rc=p,they don t need enemies to defeat themthey are themselves making blunders in the award of party tickets as they made mistakes while picking up ctaker cm s in kp punjab
Arfa Azhar Khan,https://www.facebook.com/alina.zulfiqa?fref=ufi&rc=p,just notice that nobody even cares about her marks or grades in the end you and your work matters not your grades
Arhama Raheel,https://www.facebook.com/arhama.raheel?fref=ufi&rc=p,syed raheel shams lahore or islamabad shft hojaen ap 
Arif Abdani,https://www.facebook.com/profile.php?id=100005067094603&fref=ufi&rc=p,dont release such news without full assurance it affects revival of cricket in pakistan
Arif Ali,https://www.facebook.com/syedariftm?fref=ufi&rc=p,and terrorists caught from ji hide out mansora
Arif Asad Arif Arain,https://www facebook com/arifasadarif arain?fref=ufi&rc=p,it is very embarrassing situation for air chief who confidently announced couple of days ago to shoot down american birds i think he would not have announced such type of thing which is beyond our capabilities
Arif Awan,https://www.facebook.com/arif.awan.752?fref=ufi&rc=p,indian representative in un said that indiahas produced scholars and doctors someof them are given below dr guru gurmeetsee more
Arif Bhai,https://www.facebook.com/profile.php?id=100004913591324&fref=ufi&rc=p,so sad
Arif Danish,https://www facebook com/SirArifHussain?fref=ufi&rc=p,that s the difference between two shareefs
Arif Hussain,https://www facebook com/profile php?id=100014766071959&fref=ufi&rc=p,yenha human rights commission aankhein close rakhe ga sub anti muslim commission hain
Arif Iqbal,https://www facebook com/arif iqbal 1884787?fref=ufi&rc=p,adlia aur fooj ko galien daina bakar ha apna hisab da
Arif Iqbal,https://www facebook com/arif iqbal 1884787?fref=ufi&rc=p,gharib aurat ha husband barozegar habahar tu kia pakistan meien bhee iss ke koi property na ha pata neieh qoom kuien iss kay pachay parh gai ha
Arif Iqbal,https://www.facebook.com/arif.iqbal.1884787?fref=ufi&rc=p,ya beghrati na kariss ka koi end na hacorruption ke padawar insan hospitaluniversty ya auratoon kay liay darulaman bana
Arif Iqbal,https://www facebook com/arif iqbal 1884787?fref=ufi&rc=p,ya woh loog heien jin ke doctrine ha kah jo suit karta ha woh islam ha chootay sobay ka chairman senate in ko qabool na ha ya gen butt aur justice queem ko talash kar rahay heien
Arif Jon Marmak,https://www facebook com/profile php?id=100005354449374&fref=ufi&rc=p,pak fouj zindabad
Arif Khan,https://www facebook com/profile php?id=100010429150097&fref=ufi&rc=p,lovely your right
Arif Sakhi,https://www.facebook.com/arif.sakhi.311?fref=ufi&rc=p,the strength of invisible forces have always been some politicians who are ready to plot against other political parties and ns is the most used political leader in the democratic history of pakistan
Arif Sharif,https://www.facebook.com/arif.sharif.9809?fref=ufi&rc=p,biggest lier uturn master
Arif Yameen,https://www.facebook.com/arif.yameen?fref=ufi&rc=p,bilal tera baap bagerat he kia
Arifkhan Arif,https://www facebook com/arifkhan arif 94695?fref=ufi&rc=p,drama
Arifkhan Arif,https://www facebook com/arifkhan arif 94695?fref=ufi&rc=p,good very good
Arim Shahzad,https://www facebook com/ARIM7?fref=ufi&rc=p,or dadoo chager taray par film banay gi
Arisha Ali,https://www.facebook.com/arisha.ali.1447?fref=ufi&rc=p,mohammad ali
Arjun Dixit,https://www.facebook.com/profile.php?id=100009920978099&fref=ufi&rc=p,free balochistan save baloch nation free gilgit free pok
Arjun Dixit,https://www facebook com/profile php?id=100009920978099&fref=ufi&rc=p,free balochistan save baloch nation free sindh free gilgit free pok
Arjun Jain,https://www.facebook.com/arjun.jain.184?fref=ufi&rc=p,i guess youall need another peshawar to remind you shame on pakistan
Arjun Singh,https://www.facebook.com/profile.php?id=100014778912853&fref=ufi&rc=p,why pakistani state harassing peaceful sunni people in the name of sectarian terrorism
Arma N Abdullah,https://www facebook com/crazy prince?fref=ufi&rc=p,newyork say flight kon si ati hai pia ki or wahan pilots ya crew loading nahi karta handling agency hoti hai wahan ki local jiski ghalti hogaye hai don t blame your own airline please tell the truth
Armaan Swati,https://www facebook com/armaan swati 7?fref=ufi&rc=p,achcha hoa naa aik chand keerhy makorhy marr gaye toh kia hoa kia ye pehli dafa marr gaye kia ye anhooni hoa bhayyyyyyy ye ghareeb log marey hain koi hasan nawaz bilawal waghira nahi mara jin ka khoon bht he mehenga ha eo aasman
Armaghan Umer,https://www.facebook.com/armaghan.umer.7?fref=ufi&rc=p,how come people are associating all with islam its their own actcertainly punishable by death sentencethats all
Armaghan Umer,https://www.facebook.com/armaghan.umer.7?fref=ufi&rc=p,it is really painful to see this pakistanis are dying there but no one to rescueno one protests the crop we are trying to bear will ripe with many lives gonethis war will not end near soon
Armaghan Umer,https://www.facebook.com/armaghan.umer.7?fref=ufi&rc=p,mqm=mutahida qoami mujrima killer and mafia leader now wants a poll basically under effect of alcohol people do develop sort of brain degeneration and flight of ideas
Armaghan Umer,https://www.facebook.com/armaghan.umer.7?fref=ufi&rc=p,mr sandeep you are a narrow minded person with rotten mouthpakistan is based on religion islam and let me tell you we are here after many years and will be you like it or not go back and civilize yourself and othersgive justice to rape victoms
Armaghan Umer,https://www.facebook.com/armaghan.umer.7?fref=ufi&rc=p,sahi ho raha hay govt bhi khush loog bhi routine hay ab toochalnay do jo chalta hay jab hilna julna nahin tu rona kis cheez ka
Armaghan Umer,https://www.facebook.com/armaghan.umer.7?fref=ufi&rc=p,the whole nation is not satisfied
Arman Khalil,https://www facebook com/khalil ullah 1217?fref=ufi&rc=p,very good ary
Arman Khalil,https://www facebook com/khalil ullah 1217?fref=ufi&rc=p,very good news thanks artiqrar is aurat ko marna chahey
Arman Khan,https://www facebook com/arman shakir?fref=ufi&rc=p,ye january may howa tha ab news leak hogayi
Arman Mehsud,https://www facebook com/axad shaktiwal?fref=ufi&rc=p,owners shaffi prince king bot team
Arman Sami,https://www.facebook.com/arman.sami.581?fref=ufi&rc=p,assalamoalaikum good morning hi samaa tv no1 i like you so muchi want to crazy to watch samaa tv
Arman Sami,https://www.facebook.com/arman.sami.581?fref=ufi&rc=p,srf pur azm ha
Armoghan Ayub,https://www.facebook.com/profile.php?id=100009166391923&fref=ufi&rc=p,but you ve made people search for nsfw and now they are obviously going to watch it
Arnab Mahapatra Suvo,https://www.facebook.com/arnab.mahapatra.71?fref=ufi&rc=p,story of pakistanofficial job begging from othersinternational job sponsoring terrorism
Arooj Akhtar,https://www.facebook.com/arooj.akhtar0?fref=ufi&rc=p,imran khan has mentioned junoon junooni youth will be there who are a fan of him and trapped in his words
Arooj Akhtar,https://www.facebook.com/arooj.akhtar0?fref=ufi&rc=p,what cartoonist tells in his sketches
Arooj Fazal,https://www.facebook.com/arooj.fazal10?fref=ufi&rc=p,fatima muzaffar just in case you missed this news
Arooj Fazal,https://www facebook com/arooj fazal10?fref=ufi&rc=p,saba malik some serious shit
Arooj Kashif,https://www facebook com/arooj kashif 357?fref=ufi&rc=p,good decision now law has a power in pakistan and week and strong comes under same action live long pakistan
Arooj Khan,https://www.facebook.com/sairarooj?fref=ufi&rc=p,she is daughter of the nation and deserve our gratutue and respect salute
Arpan ThÇ Är£isàr,https://www facebook com/abir roy 37604303?fref=ufi&rc=p,no one is safe in murgichod nation
Arqam Tabani,https://www.facebook.com/arqam.tabani?fref=ufi&rc=p,i wonder what s wrong with people who have clicked on the like button can someone please tell me what to like on this tragic news
Arsalan Ahmed Khan,https://www facebook com/arsalan ahmedkhan 102?fref=ufi&rc=p,lol privacy b mid class rakhi ho gi
Arsalan Arain,https://www.facebook.com/profile.php?id=100008706035354&fref=ufi&rc=p,khuda ne fakhru zaman ko jo natural talent atta kia hai sirf usi ko polish kro yeh warner se ziada dangerous khiladi baney ga
Arsalan Bhatti,https://www.facebook.com/arsalan.bhatti.779?fref=ufi&rc=p,bt is sy atless hamay ye to pata chlta hai ka hamaray mulk mein kya ho raha hai so media ko mein galat nhn bolta
Arsalan Jan,https://www.facebook.com/arsalan.jan.982?fref=ufi&rc=p,taliban ko pmnl and pti pal rahe hian
Arsalan Khan,https://www.facebook.com/profile.php?id=100010161641205&fref=ufi&rc=p,good weldone
Arsalan Khan,https://www.facebook.com/profile.php?id=100010161641205&fref=ufi&rc=p,is is the way of new propaganda
Arsalan Masih Arsalan Masih,https://www facebook com/arsalanmasih arsalanmasih 5?fref=ufi&rc=p,you are very best
Arsalan Muhammad,https://www.facebook.com/arsal.halienz?fref=ufi&rc=p,chief minister of punjabcontesting pp elections
Arsalan Muhammad,https://www.facebook.com/arsal.halienz?fref=ufi&rc=p,finaly he realised they were wrong
Arsalan Parekh,https://www.facebook.com/arsalan.parekh.5?fref=ufi&rc=p,if you give man a fish he ll eat it for a day if you teach man to fish he ll eat it forever my humble opinion is not to turn society into beggars
Arsalan Qayyum,https://www.facebook.com/arsalan.qayyum.5?fref=ufi&rc=p,oh people be fear of him who is almighty and for him its very easy to stop your breath next momentremember your deeds to those people in mosques while they were praying and reading holy quran and obeying there lord you killed them even you did not have right to do that
Arsalan Qayyum,https://www.facebook.com/arsalan.qayyum.5?fref=ufi&rc=p,ohhhh man what the hell pakistan govt is doing in side and outside of pakistan
Arsalan Sadiq,https://www facebook com/marsalansadiq?fref=ufi&rc=p,pakistan to loose this series because of hypocrisy bhanjagiri justiceforfawad imam ul haq fc average 34 46 selectedfawad alam fc average 55 37 not selected
Arsalan Siddiq,https://www.facebook.com/arsalan.siddiq.5?fref=ufi&rc=p,wassay khan haris rasheed i want both of you to carefully read hamza ali abbasias tweet
Arsalan Tariq,https://www.facebook.com/arsalan.tariq.33?fref=ufi&rc=p,this is no ttp it s raw
Arsalan Umar,https://www.facebook.com/arsalan.umar.90?fref=ufi&rc=p,r i p
Arsh Aziz,https://www.facebook.com/profile.php?id=100004455916446&fref=ufi&rc=p,the media is shameless don t ruin a girls life for cheap publicity thre hav been cases whre men dvrc bt don t send written notices than wht if he has a fake nikahnama so let the court decide rather spreading news for trp
Arsh Aziz,https://www facebook com/profile php?id=100004455916446&fref=ufi&rc=p,thse three jokers jst speak nonsense how come he get to knw the dscsn btwn two brothers vch special powers he hav
Arsha Ali,https://www facebook com/ishaishaq512?fref=ufi&rc=p,kia mulk main aur koi khabar nhi hai ap k pas dene ko smj nhi ata mjhy k ye news channel hai ya muhallay ki maasi hai jo hr choti aur bay tuqqi khabar awaam tak pohnchati hai aur bari khbron se na ashna rkhti hai
Arshad Ali,https://www.facebook.com/arshad.ali.583234?fref=ufi&rc=p,do not pay head towards police reforms and law implementation just put more burdon on innocent children your next step should be preparing a booklet for masses to create awareness about robbery murders and other street crimes nex you will prepare a booklet of traffic rules and regulations and abolish the whole police system
Arshad Ali,https://www.facebook.com/arshad.ali.583234?fref=ufi&rc=p,let him be in america just find out rao anwar he is in capital area
Arshad Hussan,https://www.facebook.com/profile.php?id=100007534063938&fref=ufi&rc=p,pakistan zndabad nawaz shareef zndabad zndabad zndabad
Arshad Kamal,https://www.facebook.com/arshad.kamal.7311?fref=ufi&rc=p,divert river indus to karachi
Arshad Karim,https://www.facebook.com/arshad.karim.589?fref=ufi&rc=p,talibans are fucking homo s
Arshad Khan,https://www.facebook.com/profile.php?id=100002014312198&fref=ufi&rc=p,boht bara alame deen tha sharam karo
Arshad Khan,https://www facebook com/arshad khan 1428?fref=ufi&rc=p,jab aap kisi ajnabi ko thappar marain gey to koch dair baad aap kee us se jang shoro ho jaye gi this is simple law the question still remains why you preferred to jump into a war which was not yours initially
Arshad Mehmood,https://www facebook com/arshad mehmood 338?fref=ufi&rc=p,imran khan has becomethe worst nightmare forall the present political party leaders especially 4 mr panama sharif
Arshad Nasim Khan,https://www facebook com/arshadnasimkhan?fref=ufi&rc=p,please have shame and be a little more sensative to the families and loved ones of these brave souls and better start addressing them as saheeds or martyrs you stupid clowns at dawn
Arshad Sheikh,https://www.facebook.com/arshad.sheikh.5815?fref=ufi&rc=p,lol jokers you are the real problem for this country why don t you just simply leave this country and let it be peacful with its neighbour and let it prosper like others but you won t because you are the creator i problems you have choosen to invade your own country since you lost the battle with india
Arshahd Khan,https://www.facebook.com/arshahd.khan.7?fref=ufi&rc=p,put all stupid people inpakistan put in jail for life thank you chief justice
Arshahd Khan,https://www facebook com/arshahd khan 7?fref=ufi&rc=p,putin the garat stop the big terrorist in the world thank you very good iloveyouspeek
Arshid Ahmad,https://www.facebook.com/arshid.baba.31?fref=ufi&rc=p,why didn t they arrest him beforewhy now when people have to come on the roads
Arshid Ali,https://www.facebook.com/arshid.ali.75?fref=ufi&rc=p,remember chinees we would never compromise on prestige of our citizens and state institutes we are so eager to boast our economy but would never be ready to compromise on our national interests
Arsil Qureshi,https://www.facebook.com/arsilq?fref=ufi&rc=p,must be hanged with rapist
Arslan Abbasi,https://www facebook com/arslan abbasi 54966?fref=ufi&rc=p,shoaib akhtar chairman pcb hahahaaa next joke plz
ArSlan Ali,https://www.facebook.com/ArSlan.Ali.7474?fref=ufi&rc=p,faizan shahbaz sohaib hassan ali raza check karo love story faizan koi sher is pay
Arslan Armaghan,https://www.facebook.com/arslan.armaghan1?fref=ufi&rc=p,nice
Arslan Bashir,https://www facebook com/Arslan Bashir007?fref=ufi&rc=p,i really don t no why you people making these kinds of post is it news
Arslan Bhatti,https://www facebook com/arslan bhatti 104?fref=ufi&rc=p,we r muslims all muslimschristnsjews not terrorist we muslims respct every religion of the world we know that everyday israel kills innocent people specialy kids in palestine but we can t say jews r terrorist we knows some jews r terrorist
Arslan Bukhari,https://www facebook com/arslan bukhari 94043?fref=ufi&rc=p,good work pak army
Arslan Faisal,https://www.facebook.com/arsil630?fref=ufi&rc=p,do you still believe that pakistani election system allows people to choose ppp came into the govt with nro deal not votes
Arslan Faisal,https://www facebook com/arsil630?fref=ufi&rc=p,i presented the fact about indian muslims just because you came up with kalam to show that pakistan s creation was wrong which it wasn t it has nothing to do with hindus in pakistan which are no doubt in bad shape and do you understand that you are f
Arslan Faisal,https://www.facebook.com/arsil630?fref=ufi&rc=p,ik is the most honourable and patriotic man in the whole political regime of pakistan you guys don t know what he says and just go on bashing him he always said have talks with all the 33 groups of ttp then we come to know who are just angry with pasee more
Arslan Faisal,https://www.facebook.com/arsil630?fref=ufi&rc=p,lol seriously now the media will start further stupidity look malala changed their mindset look she won them over and bhala bhala she is just a kid get over it both who thinks she is a disgrace and the others who think she is a great warrior are living in fools heaven she is just an ordinary kid
Arslan Kashif,https://www facebook com/arslan kashif 5?fref=ufi&rc=p,and dr aafia killed nobodyyet got 86 years prison
Arslan Mustafa,https://www.facebook.com/arslan.mustafa999?fref=ufi&rc=p,bus button dabnay wala ha
Arslan Rana,https://www.facebook.com/arslan.rana?fref=ufi&rc=p,ahitram if you considered your self american than put a little light on your hukmuran for eg condolica rice was a pianist and she changed her majors into political sciences and americans gave her one of the toughest jobs in the worldi have serious issues with your hukmurans as well
Arslan Rana,https://www.facebook.com/arslan.rana?fref=ufi&rc=p,excellent article thats one thing i really liked about the us schooling system they do try their level best to inject creativty and brainstorming in their studentsalthough the high school system is the worse in a great extent despite having easy
Arslan Shah,https://www.facebook.com/arslan.shah.94?fref=ufi&rc=p,terorist america
Arslan Younus,https://www facebook com/arslan younus 7?fref=ufi&rc=p,pakistan and the world is a better place without them
Artifical Smile,https://www.facebook.com/artifcial?fref=ufi&rc=p,allah reham kry hm py
Arun Kalia,https://www facebook com/arun kalia 716?fref=ufi&rc=p,people from pakistan plz stop calling terrorists as martyrs otherwise these things will keep on happening rip
Aruna Emam,https://www facebook com/mashoor ghulati 1?fref=ufi&rc=p,none of country is safe for women it depends
Arush Chowdhary,https://www facebook com/arush chowdhary?fref=ufi&rc=p,how do you know 4 soldiers were killed nothing on indian news channels how did u count the fatalities what kind of logic is this
Arush Chowdhary,https://www.facebook.com/arush.chowdhary?fref=ufi&rc=p,why do pakistan patients visit india for treatment where was osama found who is ceo of microsoft google pepsi mastercard etc etc
Arvind Singh,https://www facebook com/Arvindking1432?fref=ufi&rc=p,post liked botboss top
Arxlan Malik,https://www.facebook.com/arxlan.malik.3150?fref=ufi&rc=p,and our government is busy in saving sharief dunastysay no to hamza shehbazmariyam nawazbilawal bhuttoplz get rid of these 2 families who are destroying us
Arxlan Malix,https://www.facebook.com/arxlan.malix.7?fref=ufi&rc=p,i still don t support mashal khani have seen his post and his comments regarding islamhe deserves this if all the post and comments which are circulating on social media are correct
Arxlan Sheikh,https://www facebook com/shaikh arslan 9469?fref=ufi&rc=p,axha
ARY News,https://www facebook com/arynewsasia/?rc=p,https arynews tvenscdisqualifiesnawaztareenlife
ARY News,https://www facebook com/arynewsasia/?rc=p,thank you sofi
Aryaa Yadav,https://www.facebook.com/aryaa.yadav.33?fref=ufi&rc=p,feeling sorry for pakistan they should understand that they can never be safe by keeping snakes like hafiz saeed in their backyard
Aryan Khan,https://www facebook com/khan perfect 967?fref=ufi&rc=p,ch bot team always on top ary news habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www facebook com/khan perfect 967?fref=ufi&rc=p,ch bot team always on top ary news habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www facebook com/khan perfect 967?fref=ufi&rc=p,ch bot team always on top ary news habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www facebook com/khan perfect 967?fref=ufi&rc=p,ch bot team always on top ary news habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www facebook com/khan perfect 967?fref=ufi&rc=p,ch bot team always on top ary news habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www facebook com/khan perfect 967?fref=ufi&rc=p,ch bot team always on top ary news habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www facebook com/khan perfect 967?fref=ufi&rc=p,ch bot team always on top ary news habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www.facebook.com/khan.perfect.967?fref=ufi&rc=p,ch bot team always on top samaa tv habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www.facebook.com/khan.perfect.967?fref=ufi&rc=p,ch bot team always on top samaa tv habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www.facebook.com/khan.perfect.967?fref=ufi&rc=p,ch bot team always on top samaa tv habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www.facebook.com/khan.perfect.967?fref=ufi&rc=p,ch bot team always on top samaa tv habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www.facebook.com/khan.perfect.967?fref=ufi&rc=p,ch bot team always on top samaa tv habibkhaancf jigers habib khaan sohail khanx
Aryan Khan,https://www.facebook.com/aryanshahid175?fref=ufi&rc=p,good step hang the murder publicly and set an example for others
Arzoo Zaib,https://www.facebook.com/arzoo.zaib?fref=ufi&rc=p,that s really funny keah everyone wants to discuss syria but i bet koi bhi apne neighbour ki halat ke bate mei nahi janta ho ga you need to discuss syria with saudi arabia and turkey not with each other
Asad A Ali,https://www.facebook.com/zain.naroori?fref=ufi&rc=p,pashtoons reach sc asap take revenge protect your culture
Asad Ahmad Faruqi,https://www.facebook.com/asadahmadfaruqi?fref=ufi&rc=p,it s not the law it s the administration and implementation of law that is non existent
Asad Ahmad Faruqi,https://www.facebook.com/asadahmadfaruqi?fref=ufi&rc=p,maulana diesel s been smoking pot again
Asad Ahmad Faruqi,https://www.facebook.com/asadahmadfaruqi?fref=ufi&rc=p,now rawalpindi and faisalabad residents can enjoy cold and stale food unlimited order delays and pathetic customer services courtesy food bhaanda
Asad Ahmad Faruqi,https://www.facebook.com/asadahmadfaruqi?fref=ufi&rc=p,this is ridiculous why is the entire nation being blamed for the acts of a few not every pakistani living abroad is engaged in such gruesome act there have been two incidents of masskillings in usa recently one at a cinema in colorado the other atsee more
Asad Ahmad Faruqi,https://www.facebook.com/asadahmadfaruqi?fref=ufi&rc=p,usa itself is now willing to talk to these maniacs why blaming only pakistan while i do not support the idea of a peace talk with these savages but do we have another option
Asad Ahmed,https://www.facebook.com/strings.asad?fref=ufi&rc=p,good decision
Asad Ali,https://www.facebook.com/asad.ali91?fref=ufi&rc=p,25 years in prison and then 4 counts to death not a satisfactory punishment he should have been hanged in public to make an example
Asad Ali,https://www facebook com/dreamyasad?fref=ufi&rc=p,no
Asad Ali Khan,https://www.facebook.com/devildesi?fref=ufi&rc=p,go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go go musharraf go see more
Asad Ali Naqvi,https://www facebook com/asad a naqvi 14?fref=ufi&rc=p,mqm ki baqiyaat ko b dafan kar dena chahiaye zaaalim log hain sab
Asad Ali Panhwar,https://www.facebook.com/CoolBoyAsad1?fref=ufi&rc=p,that s really a shamehow can people be such crueland kill people like this
Asad A-t,https://www.facebook.com/Muhammad.Asad.933?fref=ufi&rc=p,this is why pakistan needs imran khan give him at least 1 chance ppls
Asad Awan,https://www.facebook.com/profile.php?id=100008212213975&fref=ufi&rc=p,only institution who is running in profit at the momentwell done
Asad Daagh,https://www.facebook.com/asad.roshaan?fref=ufi&rc=p,good
Asad Gujjar,https://www.facebook.com/asad.gujjar9094?fref=ufi&rc=p,hapy birday yrhav nic tea frm mesee more
Asad Hameed,https://www.facebook.com/asad.hameed.370?fref=ufi&rc=p,in today s world where there is social media and many other sources of info your argument simply tells us you just want your side of story to be heard and this cartoon simply tells us you re failing at it welcome to the info wars
Asad Iqbal,https://www facebook com/AshuBhai007?fref=ufi&rc=p,topuniqueb t skliyeyeahlovereactpluscommenttereliye ary news
Asad Jameel,https://www.facebook.com/TheLegendRising?fref=ufi&rc=p,baqi sab cheezay expensive 1000 salary increase ker k awaam per lakho k tex daal diyeh lpg electricity groceries items expenses barha diyeh hai awaam loot maar budget
Asad Jameel,https://www.facebook.com/TheLegendRising?fref=ufi&rc=p,http couponpeoplescomcash=162498
Asad Jameel,https://www.facebook.com/TheLegendRising?fref=ufi&rc=p,next is you mr ahsan iqbal hahahahaha
Asad Jameel,https://www.facebook.com/TheLegendRising?fref=ufi&rc=p,pakistan mein ramdan nahi business hai necahy se opar tak loot maar karo
Asad Jameel,https://www.facebook.com/TheLegendRising?fref=ufi&rc=p,some or lot s
Asad Jameel,https://www.facebook.com/TheLegendRising?fref=ufi&rc=p,what benefits of 10 salary if electricity and lpg and patrol prices higher
Asad Jw,https://www facebook com/asad jw 9?fref=ufi&rc=p,chor hai kuch nahi karn
Asad Jw,https://www facebook com/asad jw 9?fref=ufi&rc=p,do chor or kanger ak sath
Asad Jw,https://www facebook com/asad jw 9?fref=ufi&rc=p,very sad
Asad Kazmi,https://www.facebook.com/Asad.IT.engr?fref=ufi&rc=p,bargain sealed watch the double play of us with qar and sar
Asad Khan,https://www facebook com/profile php?id=100011786703597&fref=ufi&rc=p,for bot contact zainulabideen bot by yousufsalam
Asad Khan,https://www facebook com/profile php?id=726355919&fref=ufi&rc=p,india and our supid media is involved
Asad Khan,https://www.facebook.com/profile.php?id=100011078497909&fref=ufi&rc=p,na manzoor
Asad Khan Baloch,https://www facebook com/profile php?id=100008386416613&fref=ufi&rc=p,we love altaf bhai
Asad Khan Lmnop,https://www.facebook.com/profile.php?id=100004619615633&fref=ufi&rc=p,turkey did same mistake which pakistan did after 911 given bases to us
Asad Mehmood,https://www.facebook.com/AsadMehmood1972?fref=ufi&rc=p,iqbal qasim kia hogiaa hay app ko spin karatay karaty islam ko clean bold karnay kay chakar main ho sub jantay hain kon kitna muslim hay islam ko kon ganda karhaa hay mullah aur islam ko bura mutt kahoo hum khod he buray hain jo islam kosee more
Asad Mehmood,https://www.facebook.com/AsadMehmood1972?fref=ufi&rc=p,that situation is only arisen because we have weak democracy our national leadership is full of corrupt and manipulators and sorry to say illiterate peoples who doesn t even know how to react and deal such issues
Asad Mehmood,https://www.facebook.com/AsadMehmood1972?fref=ufi&rc=p,we all know whats going on on the name of islam there is someone in the ranks of taliban in mountains who s making huge by misguiding innocent teenager in such stupid and meaningless suicidal jehadi missions
Asad Mehmood,https://www.facebook.com/asad.mehmood.73?fref=ufi&rc=p,who does elect the corrupt politicians awam who awam only we are peoples so we will have changed ourselves everyone change himself so we must support imran khan
Asad Mehmood,https://www.facebook.com/AsadMehmood1972?fref=ufi&rc=p,yep yeh past tense ghalti say lug giyaa saphura sorry
Asad Mohammad,https://www.facebook.com/asad.shaikh.509?fref=ufi&rc=p,to hell israel wrath of god will b embossed on them very soon inshahallah
Asad Mohiuddin,https://www.facebook.com/asad.mohiuddin.9?fref=ufi&rc=p,mosques belong to allah whereas number of mosqes in europe are due different sects of muslim ummah
Asad Muhammad,https://www facebook com/ASADKHANMMMD?fref=ufi&rc=p,great
Asad Murad,https://www facebook com/asad murad 5203577?fref=ufi&rc=p,they are hell houndsshow no mercyroot the evil from stems
Asad Musa Qureshi,https://www facebook com/AsadMusaQureshi?fref=ufi&rc=p,1 bhenchod army cheif raheel shareef nay bhi wada kiya tha aftab shaheed k qatiloon ko saza dain gaymagar haram ki nasal saudia bhaag gaya rials k chakar main aur kuchh na huwa
Asad Rehman,https://www.facebook.com/profile.php?id=100003791739829&fref=ufi&rc=p,t k s h a 3 samaa tv king bot team kingtoptk
Asad S Mirza,https://www.facebook.com/AsadSMirza1?fref=ufi&rc=p,irfan tariq bhai she already proved guilty
Asad Tanveer,https://www.facebook.com/asad.naazzz?fref=ufi&rc=p,ya rab reham
Asad Ul Haq,https://www facebook com/asadul haq 98837?fref=ufi&rc=p,i m watching this program daily
Asad Ul Haq,https://www facebook com/asadul haq 98837?fref=ufi&rc=p,i request to arynews pls send only important issues thankx
Asad Ullah Dar,https://www.facebook.com/redrosedar?fref=ufi&rc=p,it s no more confusion that whenever some pressure build on nawaz government something happened in pakistan like bomb blast or firing on borders remember general raheal words raw has penetrated in pakistan biggest political party
Asad Ullah Fidai,https://www facebook com/profile php?id=100006502879056&fref=ufi&rc=p,wesy afghan mahjreen ka roop kasy pehchana wo b to shkl mn asy e hn na to angraiz hn na hbshi hn na hindu ki trha mathy pe sfaid lakeeren to kasy ap keh skty hn k wo afghan thy khuda k lea ye nfraten pada krna chor dooooooo abhi asi koi tecnolg ni ai jo pakistani pkhtoin r afghan pukhtoon k drmyan fark wazeh kry sbki shklein ak jasi hn chahy india k muslim hn pak k hn ya afgh k
Asad Ullah Hunain,https://www.facebook.com/justassad?fref=ufi&rc=p,sorry for irani muslimssorry
Asad Zaida,https://www facebook com/profile php?id=100007117936700&fref=ufi&rc=p,nice
Asadullah Ali,https://www.facebook.com/mustapha.ali.3150?fref=ufi&rc=p,idiot afghan govt blaming pakistan without any reasonthere were no suspected militants in the hospital at the time when it was bombeddr merthilde berthelot the operations manager of the msf hospital said the interior ministry spokesperson says tsee more
Asadullah Qureshi,https://www.facebook.com/asadullah.qureshi.1?fref=ufi&rc=p,allah se hota hai allah kai gair se nahi hota
Asal Noor,https://www facebook com/profile php?id=100012434536644&fref=ufi&rc=p,this is true as nation we do not h ve the quality of nation anything happened we start blaming politiction and not realising as individuals did i perform my responsibility if not then should start to play his role for national betterment
